"DATE","BILLS TITLE","TYPE","APPOINTED DATES & SESSIONS","SITTINGS","TOTAL CONTENT URL","PROMULGATE LAWS PDF URL","BILLS URL"
"100/01/07","修正石油管理法第三十五條條文；並增訂第十五條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第15次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01981/01981100010700.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2601201116.pdf",""
"100/01/07","修正石油管理法第二條、第十四條、第四章章名、第四十五條、第四十七條、第五十二條至第五十四條條文；並增訂第十九條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第15次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01981/01981100010701.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2601201116.pdf",""
"100/01/07","修正所得稅法第四條、第十七條及第一百二十六條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第15次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01513/01513100010700.htm","http://npl.ly.gov.tw/npl/pdflaw/tw1901201103.pdf",""
"100/01/04","修正全民健康保險法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第14次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01189/01189100010400.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2601201101.pdf",""
"99/12/28","修正離島建設條例第十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第13次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01235/0123599122800.htm","http://npl.ly.gov.tw/npl/pdflaw/tw1201201101.pdf",""
"99/12/28","修正科學工業園區設置管理條例第十四條及第三十五條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第13次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02801/0280199122800.htm","http://npl.ly.gov.tw/npl/pdflaw/tw1201201102.pdf",""
"99/12/28","100年度中央政府振興經濟擴大公共建設特別預算案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第13次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2465"
"99/12/21","修正建築法第九十七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第12次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01158/0115899122100.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0501201102.pdf",""
"99/12/21","修正槍砲彈藥刀械管制條例第八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第12次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01175/0117599122100.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0501201103.pdf",""
"99/12/21","修正槍砲彈藥刀械管制條例第二十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第12次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01175/0117599122101.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0501201103.pdf",""
"99/12/21","修正性別工作平等法第十五條及第二十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第12次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03616/0361699122100.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0501201101.pdf",""
"99/12/14","修正存款保險條例第十二條及第十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第11次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01544/0154499121400.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2912201003.pdf",""
"99/12/14","修正當舖業法第十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第11次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01295/0129599121400.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2912201002.pdf",""
"99/12/14","修正簡易人壽保險法第七條、第八條及第四十三條條文；並刪除第三十條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第11次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02022/0202299121400.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2912201001.pdf",""
"99/12/14","修正證券交易稅條例第三條、第四條、第五條、第九條及第十一條條文；增訂第九條之一、第九條之二條文；並刪除第十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第11次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01518/0151899121400.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2912201004.pdf",""
"99/12/14","財團法人台灣金融研訓院99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第11次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2468"
"99/12/14","財團法人汽車交通事故特別補償基金、住宅地震保險基金、保險安定基金、證券投資人及期貨交易人保護中心暨保險事業發展中心等99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第11次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2467"
"99/12/14","財團法人中華民國輻射防護協會及財團法人核能資訊中心99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第11次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2466"
"99/12/10","修正社會救助法第一條、第三條、第四條、第五條至第五條之三、第八條、第九條、第十二條至第十五條之一、第十六條、第十七條、第十九條、第二十一條、第三十條至第三十二條、第三十六條、第三十八條至第四十一條及第四十六條條文；刪除第三十七條條文；並增訂第四條之一、第九條之一、第十五條之二、第十六條之一至第十六條之三、第四十四條之二及第四十四條之三條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第11次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01128/0112899121000.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2912201005.pdf",""
"99/11/19","制定少年及家事法院組織法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第7次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04597/0459799111900.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201001.pdf",""
"99/11/19","財團法人台灣更生保護會98年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第9次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2469"
"99/11/19","財團法人台灣更生保護會99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第9次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2470"
"99/11/19","財團法人福建更生保護會99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第9次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2471"
"99/11/19","財團法人犯罪被害人保護協會99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第9次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2472"
"99/11/16","制定國家教育研究院組織法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01770/0177099111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201011.pdf",""
"99/11/16","修正離島建設條例第七條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01235/0123599111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201012.pdf",""
"99/11/16","修正水患治理特別條例第三條、第十條及第十六條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/08119/0811999111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201013.pdf",""
"99/11/16","修正石門水庫及其集水區整治特別條例第二條及第八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/08120/0812099111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201014.pdf",""
"99/11/16","制定地質法","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01985/0198599111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201010.pdf",""
"99/11/16","修正基隆河流域整治特別條例第四條及第八條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01991/0199199111600.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201015.pdf",""
"99/11/16","財團法人大學入學考試中心基金會、財團法人社教文化基金會、財團法人中華幼兒教育發展基金會、財團法人私立學校興學基金會、財團法人臺灣學產基金會、財團法人臺灣省中小學校教職員福利文教基金會、財團法人臺灣省童軍文教基金會、財團法人高等教育國際合作基金會、財團法人高等教育評鑑中心基金會、財團法人臺灣公共圖書館事業文教基金會及財團法人臺灣自然保育文教基金會等11個基金會99年度預算書案（備註：三讀通過）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第8次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2474"
"99/11/12","修正國家公園法第六條及第八條條文；並增訂第二十七條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01117/0111799111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201006.pdf",""
"99/11/12","修正船舶法全文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02026/0202699111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201009.pdf",""
"99/11/12","增訂保險法第一百三十九條之一、第一百三十九條之二及第一百七十一條之二條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04520/0452099111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201008.pdf",""
"99/11/12","修正專門職業及技術人員考試法第二十二條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04612/0461299111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201004.pdf",""
"99/11/12","修正加值型及非加值型營業稅法第五十一條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01521/0152199111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201003.pdf",""
"99/11/12","修正罕見疾病防治及藥物法第六條及第三十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/02563/0256399111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201002.pdf",""
"99/11/12","增訂消防法第十五條之二條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01178/0117899111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201005.pdf",""
"99/11/12","增訂農業發展條例第三十八條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第8次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03101/0310199111200.htm","http://npl.ly.gov.tw/npl/pdflaw/tw0812201007.pdf",""
"99/11/12","行政院函送提名張博雅為中央選舉委員會委員並為主任委員，請同意案（備註：決議:張博雅女士獲得出席委員過半數之同意票，依法同意為中央選舉委員會委員並為主任委員。）","其他","第８屆第３會期（2013-02-26~2013-05-31）","第8次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2299"
"99/11/09","制定公共場所母乳哺育條例","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第7次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/05143/0514399110900.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2411201010.pdf",""
"99/11/09","財團法人國家文化藝術基金會、財團法人中法文化教育基金會、財團法人臺灣省文化基金會、財團法人臺灣博物館文教基金會、財團法人臺灣美術基金會、財團法人臺灣省音樂文化教育基金會、財團法人新竹生活美學基金會、財團法人彰化生活美學基金會、財團法人臺南生活美學基金會、財團法人臺東生活美學基金會等99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第7次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2475"
"99/11/09","財團法人法律扶助基金會99年度預算書案（備註：完成三讀）","預決算案","第８屆第３會期（2013-02-26~2013-05-31）","第7次會議","","","http://npl.ly.gov.tw/do/www/FileViewer?id=2478"
"99/11/05","修正法院組織法第三十四條、第六十六條及第八十三條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第7次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/04502/0450299110500.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2411201009.pdf",""
"99/11/05","修正土地稅法第五十四條條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第7次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/01519/0151999110500.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2411201008.pdf",""
"99/11/05","修正畜牧法第三條、第四條、第六條至第八條之一、第十三條、第十九條、第二十三條、第二十九條、第三十條之一、第三十八條、第三十九條及第四十一條條文；並增訂第二十八條之一、第二十九條之一及第四十五條之一條文","法律案","第８屆第３會期第１次臨時會（2013-06-13~2013-06-27）","第7次會議","http://lis.ly.gov.tw/lghtml/lawstat/version2/03128/0312899110500.htm","http://npl.ly.gov.tw/npl/pdflaw/tw2411201006.pdf",""
