2013-04-09,08-03-YS-07,陳怡潔,debate,行政院院長江宜樺講話,
2013-04-09,08-03-YS-07,陳怡潔,debate,(,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0132;0133
2013-04-02,08-03-YS-06,呂學樟,debate,．就核四問題提出質詢。．就故宮文物失蹤及門票調漲問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0121;0124
2013-04-02,08-03-YS-06,鄭天財,debate,．就原住民教育問題提出質詢。．就興建原住民族博物館提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0124;0126
2013-04-02,08-03-YS-06,林正二,debate,．就簽署聯合國原住民族權利宣言問題提出質詢。．就設置原住民族教育研究所問題提出質詢。．就設置原住民族專責教育單位問題提出質詢。．就原住民師資培育及醫生養成問題提出質詢。．就原住民學生升學優待辦法問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0126;0130
2013-04-02,08-03-YS-06,陳淑慧,debate,．就基本工資調漲問題提出質詢。．就高學歷高失業率問題提出質詢。．就技職教育發展問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0130;0135
2013-04-02,08-03-YS-06,陳碧涵,debate,．就教育文化預算問題提出質詢。．就技職教育發展問題提出質詢。．就高職全面免學雜費及實習實驗費問題提出質詢。．就設置客家數位藝術展演中心問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0135;0140
2013-04-02,08-03-YS-06,王惠美,debate,．就文化補助經費問題提出質詢。．就建教合作問題提出質詢。．就國中、小學有機蔬菜供食問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0140;0144
2013-04-02,08-03-YS-06,陳學聖,debate,．就台北市堅持要辦pisa測驗問題提出質詢。．就設置攝影博物館問題提出質詢。．就金馬影展經費問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0144;0151
2013-04-02,08-03-YS-06,陳雪生,debate,．就博弈問題提出質詢。．就馬祖交通問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0174;0177
2013-04-02,08-03-YS-06,段宜康;吳秉叡,debate,．就機場捷運工程問題提出質詢。．就交通建設施工延宕問題提出質詢。．就國道一號五楊段拓寬工程問題提出質詢。．就新莊副都心重劃區內興建國家電影文化中心問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0177;0183
